"namespace","tripleCount"
"https://growgraph.dev/fca/appeal/fca--22-80--369","39"
"https://growgraph.dev/fca/appeal/fca--22-81--193","39"
"https://growgraph.dev/fca/appeal/fca--22-82--613","39"
"https://growgraph.dev/fca/appeal/fca--22-83--006","39"
"https://growgraph.dev/fca/appeal/fca--22-83--069","39"
"https://growgraph.dev/fca/appeal/fca--22-83--296","39"
"https://growgraph.dev/fca/appeal/fca--22-83--399","39"
"https://growgraph.dev/fca/appeal/fca--22-83--548","39"
"https://growgraph.dev/fca/appeal/fca--22-83--983","39"
"https://growgraph.dev/fca/appeal/fca--22-84--551","39"
"https://growgraph.dev/fca/appeal/fca--22-84--577","39"
"https://growgraph.dev/fca/appeal/fca--22-84--696","39"
"https://growgraph.dev/fca/appeal/fca--22-84--830","39"
"https://growgraph.dev/fca/appeal/fca--22-85--172","39"
"https://growgraph.dev/fca/appeal/fca--22-85--356","39"
"https://growgraph.dev/fca/appeal/fca--22-85--951","39"
"https://growgraph.dev/fca/appeal/fca--22-86--304","39"
"https://growgraph.dev/fca/appeal/fca--22-86--966","39"
"https://growgraph.dev/fca/appeal/fca--22-87--362","39"
"https://growgraph.dev/fca/appeal/fca--22-87--535","39"
"https://growgraph.dev/fca/appeal/fca--22-90--016","39"
"https://growgraph.dev/fca/appeal/fca--23-80--041","39"
"https://growgraph.dev/fca/appeal/fca--23-80--426","39"
"https://growgraph.dev/fca/appeal/fca--23-80--453","39"
"https://growgraph.dev/fca/appeal/fca--23-80--675","39"
"https://growgraph.dev/fca/appeal/fca--23-80--770","39"
"https://growgraph.dev/fca/appeal/fca--23-81--402","39"
"https://growgraph.dev/fca/appeal/fca--23-82--423","39"
"https://growgraph.dev/fca/appeal/fca--23-82--784","39"
"https://growgraph.dev/fca/appeal/fca--23-83--280","39"
"https://growgraph.dev/fca/appeal/fca--23-83--304","39"
"https://growgraph.dev/fca/appeal/fca--23-84--407","39"
"https://growgraph.dev/fca/appeal/fca--23-84--824","39"
"https://growgraph.dev/fca/appeal/fca--21-81--305","38"
"https://growgraph.dev/fca/appeal/fca--21-86--240","38"
"https://growgraph.dev/fca/appeal/fca--21-86--420","38"
"https://growgraph.dev/fca/appeal/fca--21-86--683","38"
"https://growgraph.dev/fca/appeal/fca--21-87--146","38"
"https://growgraph.dev/fca/appeal/fca--21-87--469","38"
"https://growgraph.dev/fca/appeal/fca--22-80--518","38"
"https://growgraph.dev/fca/appeal/fca--22-81--062","38"
"https://growgraph.dev/fca/appeal/fca--22-81--326","38"
"https://growgraph.dev/fca/appeal/fca--22-81--820","38"
"https://growgraph.dev/fca/appeal/fca--22-82--876","38"
"https://growgraph.dev/fca/appeal/fca--22-83--406","38"
"https://growgraph.dev/fca/appeal/fca--22-83--426","38"
"https://growgraph.dev/fca/appeal/fca--22-83--629","38"
"https://growgraph.dev/fca/appeal/fca--22-83--755","38"
"https://growgraph.dev/fca/appeal/fca--22-83--851","38"
"https://growgraph.dev/fca/appeal/fca--22-83--945","38"
"https://growgraph.dev/fca/appeal/fca--22-83--981","38"
"https://growgraph.dev/fca/appeal/fca--22-84--163","38"
"https://growgraph.dev/fca/appeal/fca--22-84--885","38"
"https://growgraph.dev/fca/appeal/fca--22-84--935","38"
"https://growgraph.dev/fca/appeal/fca--22-85--037","38"
"https://growgraph.dev/fca/appeal/fca--22-85--117","38"
"https://growgraph.dev/fca/appeal/fca--22-86--134","38"
"https://growgraph.dev/fca/appeal/fca--22-86--170","38"
"https://growgraph.dev/fca/appeal/fca--22-86--233","38"
"https://growgraph.dev/fca/appeal/fca--22-86--239","38"
"https://growgraph.dev/fca/appeal/fca--22-86--454","38"
"https://growgraph.dev/fca/appeal/fca--22-86--721","38"
"https://growgraph.dev/fca/appeal/fca--22-87--124","38"
"https://growgraph.dev/fca/appeal/fca--22-87--514","38"
"https://growgraph.dev/fca/appeal/fca--22-87--521","38"
"https://growgraph.dev/fca/appeal/fca--23-80--308","38"
"https://growgraph.dev/fca/appeal/fca--23-80--377","38"
"https://growgraph.dev/fca/appeal/fca--23-80--787","38"
"https://growgraph.dev/fca/appeal/fca--23-80--982","38"
"https://growgraph.dev/fca/appeal/fca--23-81--068","38"
"https://growgraph.dev/fca/appeal/fca--23-81--130","38"
"https://growgraph.dev/fca/appeal/fca--23-81--234","38"
"https://growgraph.dev/fca/appeal/fca--23-81--285","38"
"https://growgraph.dev/fca/appeal/fca--23-81--552","38"
"https://growgraph.dev/fca/appeal/fca--23-81--643","38"
"https://growgraph.dev/fca/appeal/fca--23-81--825","38"
"https://growgraph.dev/fca/appeal/fca--23-81--945","38"
"https://growgraph.dev/fca/appeal/fca--23-82--820","38"
"https://growgraph.dev/fca/appeal/fca--23-82--874","38"
"https://growgraph.dev/fca/appeal/fca--23-82--904","38"
"https://growgraph.dev/fca/appeal/fca--23-83--300","38"
"https://growgraph.dev/fca/appeal/fca--23-83--482","38"
"https://growgraph.dev/fca/appeal/fca--23-84--241","38"
"https://growgraph.dev/fca/appeal/fca--23-84--310","38"
"https://growgraph.dev/fca/appeal/fca--23-84--685","38"
"https://growgraph.dev/fca/appeal/fca--23-84--806","38"
"https://growgraph.dev/fca/appeal/fca--23-85--290","38"
"https://growgraph.dev/fca/appeal/fca--20-87--132","37"
"https://growgraph.dev/fca/appeal/fca--21-82--035","37"
"https://growgraph.dev/fca/appeal/fca--21-83--703","37"
"https://growgraph.dev/fca/appeal/fca--21-85--658","37"
"https://growgraph.dev/fca/appeal/fca--21-85--796","37"
"https://growgraph.dev/fca/appeal/fca--21-85--876","37"
"https://growgraph.dev/fca/appeal/fca--21-86--065","37"
"https://growgraph.dev/fca/appeal/fca--21-86--220","37"
"https://growgraph.dev/fca/appeal/fca--21-86--840","37"
"https://growgraph.dev/fca/appeal/fca--21-87--068","37"
"https://growgraph.dev/fca/appeal/fca--21-87--121","37"
"https://growgraph.dev/fca/appeal/fca--21-87--401","37"
"https://growgraph.dev/fca/appeal/fca--22-81--343","37"
"https://growgraph.dev/fca/appeal/fca--22-81--721","37"
"https://growgraph.dev/fca/appeal/fca--22-82--002","37"
"https://growgraph.dev/fca/appeal/fca--22-82--162","37"
"https://growgraph.dev/fca/appeal/fca--22-82--303","37"
"https://growgraph.dev/fca/appeal/fca--22-82--738","37"
"https://growgraph.dev/fca/appeal/fca--22-83--162","37"
"https://growgraph.dev/fca/appeal/fca--22-83--516","37"
"https://growgraph.dev/fca/appeal/fca--22-83--989","37"
"https://growgraph.dev/fca/appeal/fca--22-83--996","37"
"https://growgraph.dev/fca/appeal/fca--22-84--436","37"
"https://growgraph.dev/fca/appeal/fca--22-84--488","37"
"https://growgraph.dev/fca/appeal/fca--22-84--537","37"
"https://growgraph.dev/fca/appeal/fca--22-84--755","37"
"https://growgraph.dev/fca/appeal/fca--22-84--854","37"
"https://growgraph.dev/fca/appeal/fca--22-84--993","37"
"https://growgraph.dev/fca/appeal/fca--22-85--120","37"
"https://growgraph.dev/fca/appeal/fca--22-85--773","37"
"https://growgraph.dev/fca/appeal/fca--22-85--798","37"
"https://growgraph.dev/fca/appeal/fca--22-86--328","37"
"https://growgraph.dev/fca/appeal/fca--22-86--384","37"
"https://growgraph.dev/fca/appeal/fca--22-86--844","37"
"https://growgraph.dev/fca/appeal/fca--22-87--336","37"
"https://growgraph.dev/fca/appeal/fca--22-87--349","37"
"https://growgraph.dev/fca/appeal/fca--23-80--106","37"
"https://growgraph.dev/fca/appeal/fca--23-80--309","37"
"https://growgraph.dev/fca/appeal/fca--23-80--409","37"
"https://growgraph.dev/fca/appeal/fca--23-80--535","37"
"https://growgraph.dev/fca/appeal/fca--23-80--683","37"
"https://growgraph.dev/fca/appeal/fca--23-80--822","37"
"https://growgraph.dev/fca/appeal/fca--23-80--999","37"
"https://growgraph.dev/fca/appeal/fca--23-81--209","37"
"https://growgraph.dev/fca/appeal/fca--23-81--274","37"
"https://growgraph.dev/fca/appeal/fca--23-81--286","37"
"https://growgraph.dev/fca/appeal/fca--23-81--865","37"
"https://growgraph.dev/fca/appeal/fca--23-82--186","37"
"https://growgraph.dev/fca/appeal/fca--23-82--344","37"
"https://growgraph.dev/fca/appeal/fca--23-82--483","37"
"https://growgraph.dev/fca/appeal/fca--23-82--616","37"
"https://growgraph.dev/fca/appeal/fca--23-82--831","37"
"https://growgraph.dev/fca/appeal/fca--23-83--086","37"
"https://growgraph.dev/fca/appeal/fca--23-83--139","37"
"https://growgraph.dev/fca/appeal/fca--23-83--585","37"
"https://growgraph.dev/fca/appeal/fca--23-83--924","37"
"https://growgraph.dev/fca/appeal/fca--23-83--974","37"
"https://growgraph.dev/fca/appeal/fca--23-85--019","37"
"https://growgraph.dev/fca/appeal/fca--23-85--383","37"
"https://growgraph.dev/fca/appeal/fca--23-87--077","37"
"https://growgraph.dev/fca/appeal/fca--21-81--225","36"
"https://growgraph.dev/fca/appeal/fca--21-83--502","36"
"https://growgraph.dev/fca/appeal/fca--21-84--300","36"
"https://growgraph.dev/fca/appeal/fca--21-87--118","36"
"https://growgraph.dev/fca/appeal/fca--21-87--225","36"
"https://growgraph.dev/fca/appeal/fca--21-87--419","36"
"https://growgraph.dev/fca/appeal/fca--22-80--009","36"
"https://growgraph.dev/fca/appeal/fca--22-80--743","36"
"https://growgraph.dev/fca/appeal/fca--22-80--790","36"
"https://growgraph.dev/fca/appeal/fca--22-81--368","36"
"https://growgraph.dev/fca/appeal/fca--22-81--403","36"
"https://growgraph.dev/fca/appeal/fca--22-81--739","36"
"https://growgraph.dev/fca/appeal/fca--22-81--821","36"
"https://growgraph.dev/fca/appeal/fca--22-82--175","36"
"https://growgraph.dev/fca/appeal/fca--22-82--179","36"
"https://growgraph.dev/fca/appeal/fca--22-82--394","36"
"https://growgraph.dev/fca/appeal/fca--22-82--491","36"
"https://growgraph.dev/fca/appeal/fca--22-82--713","36"
"https://growgraph.dev/fca/appeal/fca--22-82--830","36"
"https://growgraph.dev/fca/appeal/fca--22-82--902","36"
"https://growgraph.dev/fca/appeal/fca--22-83--299","36"
"https://growgraph.dev/fca/appeal/fca--22-83--471","36"
"https://growgraph.dev/fca/appeal/fca--22-83--730","36"
"https://growgraph.dev/fca/appeal/fca--22-83--772","36"
"https://growgraph.dev/fca/appeal/fca--22-84--221","36"
"https://growgraph.dev/fca/appeal/fca--22-84--460","36"
"https://growgraph.dev/fca/appeal/fca--22-84--616","36"
"https://growgraph.dev/fca/appeal/fca--22-84--631","36"
"https://growgraph.dev/fca/appeal/fca--22-85--703","36"
"https://growgraph.dev/fca/appeal/fca--22-85--729","36"
"https://growgraph.dev/fca/appeal/fca--22-85--917","36"
"https://growgraph.dev/fca/appeal/fca--22-85--958","36"
"https://growgraph.dev/fca/appeal/fca--22-86--050","36"
"https://growgraph.dev/fca/appeal/fca--22-86--077","36"
"https://growgraph.dev/fca/appeal/fca--22-86--341","36"
"https://growgraph.dev/fca/appeal/fca--22-86--395","36"
"https://growgraph.dev/fca/appeal/fca--22-86--577","36"
"https://growgraph.dev/fca/appeal/fca--22-86--685","36"
"https://growgraph.dev/fca/appeal/fca--22-87--211","36"
"https://growgraph.dev/fca/appeal/fca--22-87--254","36"
"https://growgraph.dev/fca/appeal/fca--22-87--267","36"
"https://growgraph.dev/fca/appeal/fca--22-87--364","36"
"https://growgraph.dev/fca/appeal/fca--22-87--366","36"
"https://growgraph.dev/fca/appeal/fca--22-87--537","36"
"https://growgraph.dev/fca/appeal/fca--23-80--022","36"
"https://growgraph.dev/fca/appeal/fca--23-80--341","36"
"https://growgraph.dev/fca/appeal/fca--23-80--548","36"
"https://growgraph.dev/fca/appeal/fca--23-80--706","36"
"https://growgraph.dev/fca/appeal/fca--23-80--764","36"
"https://growgraph.dev/fca/appeal/fca--23-80--809","36"
"https://growgraph.dev/fca/appeal/fca--23-80--819","36"
"https://growgraph.dev/fca/appeal/fca--23-80--878","36"
"https://growgraph.dev/fca/appeal/fca--23-81--114","36"
"https://growgraph.dev/fca/appeal/fca--23-81--281","36"
"https://growgraph.dev/fca/appeal/fca--23-81--494","36"
"https://growgraph.dev/fca/appeal/fca--23-81--778","36"
"https://growgraph.dev/fca/appeal/fca--23-83--364","36"
"https://growgraph.dev/fca/appeal/fca--23-83--806","36"
"https://growgraph.dev/fca/appeal/fca--23-84--069","36"
"https://growgraph.dev/fca/appeal/fca--23-84--187","36"
"https://growgraph.dev/fca/appeal/fca--23-84--777","36"
"https://growgraph.dev/fca/appeal/fca--23-85--651","36"
"https://growgraph.dev/fca/appeal/fca--23-86--726","36"
"https://growgraph.dev/fca/appeal/fca--20-86--117","35"
"https://growgraph.dev/fca/appeal/fca--20-87--266","35"
"https://growgraph.dev/fca/appeal/fca--21-82--838","35"
"https://growgraph.dev/fca/appeal/fca--21-84--819","35"
"https://growgraph.dev/fca/appeal/fca--21-85--115","35"
"https://growgraph.dev/fca/appeal/fca--21-85--689","35"
"https://growgraph.dev/fca/appeal/fca--21-85--894","35"
"https://growgraph.dev/fca/appeal/fca--21-85--996","35"
"https://growgraph.dev/fca/appeal/fca--21-86--542","35"
"https://growgraph.dev/fca/appeal/fca--21-86--987","35"
"https://growgraph.dev/fca/appeal/fca--21-87--498","35"
"https://growgraph.dev/fca/appeal/fca--22-80--228","35"
"https://growgraph.dev/fca/appeal/fca--22-80--696","35"
"https://growgraph.dev/fca/appeal/fca--22-80--750","35"
"https://growgraph.dev/fca/appeal/fca--22-81--075","35"
"https://growgraph.dev/fca/appeal/fca--22-81--223","35"
"https://growgraph.dev/fca/appeal/fca--22-81--293","35"
"https://growgraph.dev/fca/appeal/fca--22-81--367","35"
"https://growgraph.dev/fca/appeal/fca--22-81--516","35"
"https://growgraph.dev/fca/appeal/fca--22-81--590","35"
"https://growgraph.dev/fca/appeal/fca--22-81--900","35"
"https://growgraph.dev/fca/appeal/fca--22-81--958","35"
"https://growgraph.dev/fca/appeal/fca--22-81--973","35"
"https://growgraph.dev/fca/appeal/fca--22-81--981","35"
"https://growgraph.dev/fca/appeal/fca--22-82--003","35"
"https://growgraph.dev/fca/appeal/fca--22-82--123","35"
"https://growgraph.dev/fca/appeal/fca--22-82--128","35"
"https://growgraph.dev/fca/appeal/fca--22-82--314","35"
"https://growgraph.dev/fca/appeal/fca--22-82--367","35"
"https://growgraph.dev/fca/appeal/fca--22-82--466","35"
"https://growgraph.dev/fca/appeal/fca--22-82--578","35"
"https://growgraph.dev/fca/appeal/fca--22-82--855","35"
"https://growgraph.dev/fca/appeal/fca--22-82--900","35"
"https://growgraph.dev/fca/appeal/fca--22-83--134","35"
"https://growgraph.dev/fca/appeal/fca--22-83--655","35"
"https://growgraph.dev/fca/appeal/fca--22-83--791","35"
"https://growgraph.dev/fca/appeal/fca--22-83--826","35"
"https://growgraph.dev/fca/appeal/fca--22-83--953","35"
"https://growgraph.dev/fca/appeal/fca--22-84--072","35"
"https://growgraph.dev/fca/appeal/fca--22-84--136","35"
"https://growgraph.dev/fca/appeal/fca--22-84--251","35"
"https://growgraph.dev/fca/appeal/fca--22-84--621","35"
"https://growgraph.dev/fca/appeal/fca--22-84--747","35"
"https://growgraph.dev/fca/appeal/fca--22-85--438","35"
"https://growgraph.dev/fca/appeal/fca--22-85--544","35"
"https://growgraph.dev/fca/appeal/fca--22-85--740","35"
"https://growgraph.dev/fca/appeal/fca--22-85--872","35"
"https://growgraph.dev/fca/appeal/fca--22-86--036","35"
"https://growgraph.dev/fca/appeal/fca--22-86--048","35"
"https://growgraph.dev/fca/appeal/fca--22-86--184","35"
"https://growgraph.dev/fca/appeal/fca--22-86--227","35"
"https://growgraph.dev/fca/appeal/fca--22-86--273","35"
"https://growgraph.dev/fca/appeal/fca--22-86--367","35"
"https://growgraph.dev/fca/appeal/fca--22-86--818","35"
"https://growgraph.dev/fca/appeal/fca--22-86--831","35"
"https://growgraph.dev/fca/appeal/fca--22-86--846","35"
"https://growgraph.dev/fca/appeal/fca--22-87--219","35"
"https://growgraph.dev/fca/appeal/fca--22-87--222","35"
"https://growgraph.dev/fca/appeal/fca--22-87--550","35"
"https://growgraph.dev/fca/appeal/fca--22-87--579","35"
"https://growgraph.dev/fca/appeal/fca--23-80--491","35"
"https://growgraph.dev/fca/appeal/fca--23-80--885","35"
"https://growgraph.dev/fca/appeal/fca--23-80--936","35"
"https://growgraph.dev/fca/appeal/fca--23-80--939","35"
"https://growgraph.dev/fca/appeal/fca--23-80--997","35"
"https://growgraph.dev/fca/appeal/fca--23-81--165","35"
"https://growgraph.dev/fca/appeal/fca--23-81--849","35"
"https://growgraph.dev/fca/appeal/fca--23-81--924","35"
"https://growgraph.dev/fca/appeal/fca--23-82--441","35"
"https://growgraph.dev/fca/appeal/fca--23-82--560","35"
"https://growgraph.dev/fca/appeal/fca--23-82--603","35"
"https://growgraph.dev/fca/appeal/fca--23-82--622","35"
"https://growgraph.dev/fca/appeal/fca--23-83--311","35"
"https://growgraph.dev/fca/appeal/fca--23-84--328","35"
"https://growgraph.dev/fca/appeal/fca--23-85--051","35"
"https://growgraph.dev/fca/appeal/fca--23-85--067","35"
"https://growgraph.dev/fca/appeal/fca--23-85--102","35"
"https://growgraph.dev/fca/appeal/fca--23-85--637","35"
"https://growgraph.dev/fca/appeal/fca--23-90--003","35"
"https://growgraph.dev/fca/appeal/fca--19-87--735","34"
"https://growgraph.dev/fca/appeal/fca--21-85--709","34"
"https://growgraph.dev/fca/appeal/fca--21-86--382","34"
"https://growgraph.dev/fca/appeal/fca--21-87--122","34"
"https://growgraph.dev/fca/appeal/fca--22-80--124","34"
"https://growgraph.dev/fca/appeal/fca--22-80--770","34"
"https://growgraph.dev/fca/appeal/fca--22-81--057","34"
"https://growgraph.dev/fca/appeal/fca--22-81--123","34"
"https://growgraph.dev/fca/appeal/fca--22-81--169","34"
"https://growgraph.dev/fca/appeal/fca--22-81--170","34"
"https://growgraph.dev/fca/appeal/fca--22-81--524","34"
"https://growgraph.dev/fca/appeal/fca--22-81--540","34"
"https://growgraph.dev/fca/appeal/fca--22-81--700","34"
"https://growgraph.dev/fca/appeal/fca--22-81--733","34"
"https://growgraph.dev/fca/appeal/fca--22-81--822","34"
"https://growgraph.dev/fca/appeal/fca--22-81--894","34"
"https://growgraph.dev/fca/appeal/fca--22-82--144","34"
"https://growgraph.dev/fca/appeal/fca--22-82--195","34"
"https://growgraph.dev/fca/appeal/fca--22-82--305","34"
"https://growgraph.dev/fca/appeal/fca--22-82--449","34"
"https://growgraph.dev/fca/appeal/fca--22-82--493","34"
"https://growgraph.dev/fca/appeal/fca--22-82--541","34"
"https://growgraph.dev/fca/appeal/fca--22-82--604","34"
"https://growgraph.dev/fca/appeal/fca--22-82--809","34"
"https://growgraph.dev/fca/appeal/fca--22-82--838","34"
"https://growgraph.dev/fca/appeal/fca--22-83--004","34"
"https://growgraph.dev/fca/appeal/fca--22-83--177","34"
"https://growgraph.dev/fca/appeal/fca--22-83--272","34"
"https://growgraph.dev/fca/appeal/fca--22-83--523","34"
"https://growgraph.dev/fca/appeal/fca--22-83--573","34"
"https://growgraph.dev/fca/appeal/fca--22-83--623","34"
"https://growgraph.dev/fca/appeal/fca--22-83--634","34"
"https://growgraph.dev/fca/appeal/fca--22-83--719","34"
"https://growgraph.dev/fca/appeal/fca--22-83--819","34"
"https://growgraph.dev/fca/appeal/fca--22-83--995","34"
"https://growgraph.dev/fca/appeal/fca--22-84--021","34"
"https://growgraph.dev/fca/appeal/fca--22-84--067","34"
"https://growgraph.dev/fca/appeal/fca--22-84--092","34"
"https://growgraph.dev/fca/appeal/fca--22-84--258","34"
"https://growgraph.dev/fca/appeal/fca--22-84--316","34"
"https://growgraph.dev/fca/appeal/fca--22-84--368","34"
"https://growgraph.dev/fca/appeal/fca--22-84--390","34"
"https://growgraph.dev/fca/appeal/fca--22-84--478","34"
"https://growgraph.dev/fca/appeal/fca--22-84--582","34"
"https://growgraph.dev/fca/appeal/fca--22-84--758","34"
"https://growgraph.dev/fca/appeal/fca--22-84--804","34"
"https://growgraph.dev/fca/appeal/fca--22-84--836","34"
"https://growgraph.dev/fca/appeal/fca--22-85--127","34"
"https://growgraph.dev/fca/appeal/fca--22-85--149","34"
"https://growgraph.dev/fca/appeal/fca--22-85--184","34"
"https://growgraph.dev/fca/appeal/fca--22-85--195","34"
"https://growgraph.dev/fca/appeal/fca--22-85--208","34"
"https://growgraph.dev/fca/appeal/fca--22-85--218","34"
"https://growgraph.dev/fca/appeal/fca--22-85--339","34"
"https://growgraph.dev/fca/appeal/fca--22-85--527","34"
"https://growgraph.dev/fca/appeal/fca--22-85--651","34"
"https://growgraph.dev/fca/appeal/fca--22-85--741","34"
"https://growgraph.dev/fca/appeal/fca--22-85--809","34"
"https://growgraph.dev/fca/appeal/fca--22-85--854","34"
"https://growgraph.dev/fca/appeal/fca--22-85--922","34"
"https://growgraph.dev/fca/appeal/fca--22-85--982","34"
"https://growgraph.dev/fca/appeal/fca--22-86--148","34"
"https://growgraph.dev/fca/appeal/fca--22-86--385","34"
"https://growgraph.dev/fca/appeal/fca--22-86--413","34"
"https://growgraph.dev/fca/appeal/fca--22-86--675","34"
"https://growgraph.dev/fca/appeal/fca--22-86--704","34"
"https://growgraph.dev/fca/appeal/fca--22-86--793","34"
"https://growgraph.dev/fca/appeal/fca--22-87--015","34"
"https://growgraph.dev/fca/appeal/fca--22-87--044","34"
"https://growgraph.dev/fca/appeal/fca--22-87--079","34"
"https://growgraph.dev/fca/appeal/fca--23-80--208","34"
"https://growgraph.dev/fca/appeal/fca--23-80--227","34"
"https://growgraph.dev/fca/appeal/fca--23-80--314","34"
"https://growgraph.dev/fca/appeal/fca--23-80--628","34"
"https://growgraph.dev/fca/appeal/fca--23-80--668","34"
"https://growgraph.dev/fca/appeal/fca--23-80--923","34"
"https://growgraph.dev/fca/appeal/fca--23-81--156","34"
"https://growgraph.dev/fca/appeal/fca--23-81--269","34"
"https://growgraph.dev/fca/appeal/fca--23-81--303","34"
"https://growgraph.dev/fca/appeal/fca--23-81--722","34"
"https://growgraph.dev/fca/appeal/fca--23-81--956","34"
"https://growgraph.dev/fca/appeal/fca--23-82--420","34"
"https://growgraph.dev/fca/appeal/fca--23-82--576","34"
"https://growgraph.dev/fca/appeal/fca--23-82--602","34"
"https://growgraph.dev/fca/appeal/fca--23-82--675","34"
"https://growgraph.dev/fca/appeal/fca--23-83--092","34"
"https://growgraph.dev/fca/appeal/fca--23-83--107","34"
"https://growgraph.dev/fca/appeal/fca--23-83--144","34"
"https://growgraph.dev/fca/appeal/fca--23-84--331","34"
"https://growgraph.dev/fca/appeal/fca--23-84--332","34"
"https://growgraph.dev/fca/appeal/fca--23-84--622","34"
"https://growgraph.dev/fca/appeal/fca--23-84--658","34"
"https://growgraph.dev/fca/appeal/fca--23-84--829","34"
"https://growgraph.dev/fca/appeal/fca--23-84--936","34"
"https://growgraph.dev/fca/appeal/fca--23-85--031","34"
"https://growgraph.dev/fca/appeal/fca--21-84--080","33"
"https://growgraph.dev/fca/appeal/fca--21-86--494","33"
"https://growgraph.dev/fca/appeal/fca--21-86--680","33"
"https://growgraph.dev/fca/appeal/fca--21-86--861","33"
"https://growgraph.dev/fca/appeal/fca--22-81--040","33"
"https://growgraph.dev/fca/appeal/fca--22-81--301","33"
"https://growgraph.dev/fca/appeal/fca--22-81--634","33"
"https://growgraph.dev/fca/appeal/fca--22-81--685","33"
"https://growgraph.dev/fca/appeal/fca--22-81--747","33"
"https://growgraph.dev/fca/appeal/fca--22-81--773","33"
"https://growgraph.dev/fca/appeal/fca--22-82--040","33"
"https://growgraph.dev/fca/appeal/fca--22-82--183","33"
"https://growgraph.dev/fca/appeal/fca--22-82--404","33"
"https://growgraph.dev/fca/appeal/fca--22-82--712","33"
"https://growgraph.dev/fca/appeal/fca--22-82--718","33"
"https://growgraph.dev/fca/appeal/fca--22-82--956","33"
"https://growgraph.dev/fca/appeal/fca--22-82--983","33"
"https://growgraph.dev/fca/appeal/fca--22-83--033","33"
"https://growgraph.dev/fca/appeal/fca--22-83--270","33"
"https://growgraph.dev/fca/appeal/fca--22-83--355","33"
"https://growgraph.dev/fca/appeal/fca--22-83--382","33"
"https://growgraph.dev/fca/appeal/fca--22-83--567","33"
"https://growgraph.dev/fca/appeal/fca--22-83--635","33"
"https://growgraph.dev/fca/appeal/fca--22-83--978","33"
"https://growgraph.dev/fca/appeal/fca--22-84--229","33"
"https://growgraph.dev/fca/appeal/fca--22-84--314","33"
"https://growgraph.dev/fca/appeal/fca--22-84--459","33"
"https://growgraph.dev/fca/appeal/fca--22-84--553","33"
"https://growgraph.dev/fca/appeal/fca--22-84--619","33"
"https://growgraph.dev/fca/appeal/fca--22-84--882","33"
"https://growgraph.dev/fca/appeal/fca--22-85--471","33"
"https://growgraph.dev/fca/appeal/fca--22-85--552","33"
"https://growgraph.dev/fca/appeal/fca--22-85--647","33"
"https://growgraph.dev/fca/appeal/fca--22-85--708","33"
"https://growgraph.dev/fca/appeal/fca--22-85--847","33"
"https://growgraph.dev/fca/appeal/fca--22-86--082","33"
"https://growgraph.dev/fca/appeal/fca--22-86--177","33"
"https://growgraph.dev/fca/appeal/fca--22-86--181","33"
"https://growgraph.dev/fca/appeal/fca--22-86--187","33"
"https://growgraph.dev/fca/appeal/fca--22-86--610","33"
"https://growgraph.dev/fca/appeal/fca--22-86--619","33"
"https://growgraph.dev/fca/appeal/fca--22-86--760","33"
"https://growgraph.dev/fca/appeal/fca--22-86--789","33"
"https://growgraph.dev/fca/appeal/fca--22-86--962","33"
"https://growgraph.dev/fca/appeal/fca--22-86--976","33"
"https://growgraph.dev/fca/appeal/fca--22-87--022","33"
"https://growgraph.dev/fca/appeal/fca--22-87--145","33"
"https://growgraph.dev/fca/appeal/fca--22-87--200","33"
"https://growgraph.dev/fca/appeal/fca--22-87--287","33"
"https://growgraph.dev/fca/appeal/fca--23-80--031","33"
"https://growgraph.dev/fca/appeal/fca--23-80--034","33"
"https://growgraph.dev/fca/appeal/fca--23-80--117","33"
"https://growgraph.dev/fca/appeal/fca--23-80--222","33"
"https://growgraph.dev/fca/appeal/fca--23-80--246","33"
"https://growgraph.dev/fca/appeal/fca--23-80--275","33"
"https://growgraph.dev/fca/appeal/fca--23-80--311","33"
"https://growgraph.dev/fca/appeal/fca--23-80--347","33"
"https://growgraph.dev/fca/appeal/fca--23-80--459","33"
"https://growgraph.dev/fca/appeal/fca--23-80--760","33"
"https://growgraph.dev/fca/appeal/fca--23-80--891","33"
"https://growgraph.dev/fca/appeal/fca--23-80--960","33"
"https://growgraph.dev/fca/appeal/fca--23-81--258","33"
"https://growgraph.dev/fca/appeal/fca--23-81--322","33"
"https://growgraph.dev/fca/appeal/fca--23-81--511","33"
"https://growgraph.dev/fca/appeal/fca--23-81--890","33"
"https://growgraph.dev/fca/appeal/fca--23-81--943","33"
"https://growgraph.dev/fca/appeal/fca--23-82--041","33"
"https://growgraph.dev/fca/appeal/fca--23-82--083","33"
"https://growgraph.dev/fca/appeal/fca--23-82--130","33"
"https://growgraph.dev/fca/appeal/fca--23-82--149","33"
"https://growgraph.dev/fca/appeal/fca--23-82--243","33"
"https://growgraph.dev/fca/appeal/fca--23-82--264","33"
"https://growgraph.dev/fca/appeal/fca--23-82--351","33"
"https://growgraph.dev/fca/appeal/fca--23-82--381","33"
"https://growgraph.dev/fca/appeal/fca--23-82--986","33"
"https://growgraph.dev/fca/appeal/fca--23-83--588","33"
"https://growgraph.dev/fca/appeal/fca--23-83--708","33"
"https://growgraph.dev/fca/appeal/fca--23-83--754","33"
"https://growgraph.dev/fca/appeal/fca--23-83--787","33"
"https://growgraph.dev/fca/appeal/fca--23-84--138","33"
"https://growgraph.dev/fca/appeal/fca--23-85--346","33"
"https://growgraph.dev/fca/appeal/fca--21-82--634","32"
